DeviceType,PID
overear,1530

Timestamp,Amplitude,StimulusInterval,SelectedInterval,Correct,ConsecutiveCorrect,IsReversal,ReversalNumber,StepIndex,Type,Actuator,DeviceType,PID
2025-03-18T17:11:28.346Z,0.35397289219206896,Second,Second,true,2,false,1,1,GUESS,4,overear,1530
2025-03-18T17:11:31.054Z,0.2505936168136361,First,First,true,1,false,1,2,GUESS,4,overear,1530
2025-03-18T17:11:33.657Z,0.2505936168136361,Second,Second,true,2,false,1,2,GUESS,4,overear,1530
2025-03-18T17:11:36.390Z,0.17740669461678774,Second,Second,true,1,false,1,3,GUESS,4,overear,1530
2025-03-18T17:11:40.325Z,0.17740669461678774,First,Second,false,1,true,2,3,GUESS,4,overear,1530
2025-03-18T17:11:43.128Z,0.2505936168136361,Second,Second,true,1,false,2,2,GUESS,4,overear,1530
2025-03-18T17:11:45.875Z,0.2505936168136361,First,Second,false,1,false,2,2,GUESS,4,overear,1530
2025-03-18T17:11:48.771Z,0.35397289219206896,Second,Second,true,1,false,2,1,GUESS,4,overear,1530
2025-03-18T17:11:51.591Z,0.35397289219206896,First,First,true,2,true,3,1,GUESS,4,overear,1530
2025-03-18T17:11:54.215Z,0.2505936168136361,First,First,true,1,false,3,2,GUESS,4,overear,1530
2025-03-18T17:11:56.869Z,0.2505936168136361,First,First,true,2,false,3,2,GUESS,4,overear,1530
2025-03-18T17:12:00.127Z,0.17740669461678774,Second,Second,true,1,false,3,3,GUESS,4,overear,1530
2025-03-18T17:12:02.804Z,0.17740669461678774,First,First,true,2,false,3,3,GUESS,4,overear,1530
2025-03-18T17:12:05.454Z,0.125594321575479,First,Second,false,0,true,4,4,GUESS,4,overear,1530
2025-03-18T17:12:08.146Z,0.17740669461678774,Second,Second,true,1,false,4,3,GUESS,4,overear,1530
2025-03-18T17:12:10.520Z,0.17740669461678774,Second,Second,true,2,true,5,3,GUESS,4,overear,1530
2025-03-18T17:12:14.335Z,0.125594321575479,First,Second,false,0,true,6,4,GUESS,4,overear,1530
2025-03-18T17:12:19.164Z,0.35397289219206896,Second,Second,true,1,false,,1,GUESS,5,overear,1530
2025-03-18T17:12:21.918Z,0.35397289219206896,Second,Second,true,2,false,,1,GUESS,5,overear,1530
2025-03-18T17:12:24.992Z,0.2505936168136361,Second,Second,true,1,false,,2,GUESS,5,overear,1530
2025-03-18T17:12:27.810Z,0.2505936168136361,First,Second,false,1,true,1,2,GUESS,5,overear,1530
2025-03-18T17:12:30.757Z,0.35397289219206896,Second,Second,true,1,false,1,1,GUESS,5,overear,1530
2025-03-18T17:12:33.646Z,0.35397289219206896,First,First,true,2,true,2,1,GUESS,5,overear,1530
2025-03-18T17:12:36.527Z,0.2505936168136361,Second,Second,true,1,false,2,2,GUESS,5,overear,1530
2025-03-18T17:12:40.524Z,0.2505936168136361,Second,Second,true,2,false,2,2,GUESS,5,overear,1530
2025-03-18T17:12:43.137Z,0.17740669461678774,Second,Second,true,1,false,2,3,GUESS,5,overear,1530
2025-03-18T17:12:46.516Z,0.17740669461678774,First,Second,false,1,true,3,3,GUESS,5,overear,1530
2025-03-18T17:12:49.474Z,0.2505936168136361,First,First,true,1,false,3,2,GUESS,5,overear,1530
2025-03-18T17:12:52.169Z,0.2505936168136361,Second,Second,true,2,true,4,2,GUESS,5,overear,1530
2025-03-18T17:12:55.335Z,0.17740669461678774,Second,Second,true,1,false,4,3,GUESS,5,overear,1530
2025-03-18T17:12:58.037Z,0.17740669461678774,First,First,true,2,false,4,3,GUESS,5,overear,1530
2025-03-18T17:13:02.543Z,0.125594321575479,First,Second,false,0,true,5,4,GUESS,5,overear,1530
2025-03-18T17:13:05.675Z,0.17740669461678774,Second,Second,true,1,false,5,3,GUESS,5,overear,1530
2025-03-18T17:13:08.439Z,0.17740669461678774,First,Second,false,1,false,5,3,GUESS,5,overear,1530
2025-03-18T17:13:11.083Z,0.2505936168136361,Second,Second,true,1,false,5,2,GUESS,5,overear,1530
2025-03-18T17:13:13.838Z,0.2505936168136361,Second,Second,true,2,true,6,2,GUESS,5,overear,1530


Starting Step Index,Initial Amplitude,Selected Actuator,Best Amplitude,DeviceType,PID
1,0.35397289219206896,5,0.044562546906687275,overear,1530
